Round,Counsel. Rank,Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Penalty,Bond Years,Beds (Inst.)
2,34114,Tel Govt-NS UNR,SC-FEM,Telangana,Prathima IMS Karimnagar,PAEDIATRICS,750000,Info not available,2000000,1,1060
2,34120,Tel Govt-NS LOC,BCA-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,650
2,34162,Tel Govt-NS LOC,BCD-GEN,Telangana,SVS Med Coll Mehboobnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,760
2,34187,Tel Govt-NS LOC,SC-GEN,Telangana,CAIMS Karimnagar,PAEDIATRICS,775000,Info not available,2000000,1,1000
2,34208,Tel Govt-NS LOC,BCA-FEM,Telangana,Mamata Med Coll Khammam,GENERAL SURGERY,750000,Info not available,2000000,1,1080
2,34558,Tel Govt-NS LOC,ST-FEM,Telangana,Kakatiya Med Coll Warangal,OBG,10000, 50686,2000000,1,1150
2,34613,Tel Govt-NS LOC,OPEN-FEM,Telangana,Apollo IMSR Hyderabad,PSYCHIATRY,750000,Info not available,2000000,1,570
2,34707,Tel Govt-NS UNR,BCC-GEN,Telangana,Prathima IMS Karimnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
2,34718,Tel Govt-NS LOC,BCD-GEN,Telangana,Mediciti IMS Ghanpur,ANAESTHESIOLOGY,700000,Info not available,2000000,1,720
2,34762,Tel Govt-NS LOC,OPEN-GEN,Telangana,Mamata Med Coll Khammam,PSYCHIATRY,750000,Info not available,2000000,1,1080
2,34798,Tel Govt-NS LOC,SC-GEN,Telangana,SVS Med Coll Mehboobnagar,OBG,750000,Info not available,2000000,1,760
2,34840,Tel Govt-NS LOC,BCB-GEN,Telangana,Mediciti IMS Ghanpur,ANAESTHESIOLOGY,700000,Info not available,2000000,1,720
2,35014,Tel Govt-NS LOC,SC-GEN,Telangana,Kamineni IMS Narketpally,PAEDIATRICS,750000,Info not available,2000000,1,1060
2,35107,Tel Govt-NS LOC,BCC-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,650
2,35126,Tel Govt-NS LOC,BCA-GEN,Telangana,Prathima IMS Karimnagar,ANAESTHESIOLOGY,750000,Info not available,2000000,1,1060
2,35286,Tel Govt-NS LOC,OPEN-GEN,Telangana,Surabhi InstituteofMSSiddipet,ANAESTHESIOLOGY,775000,Info not available,2000000,1,-
2,35342,Tel Govt-NS LOC,BCD-GEN,Telangana,Prathima IMS Karimnagar,ANAESTHESIOLOGY,750000,Info not available,2000000,1,1060
2,35429,Tel Govt-NS LOC,OPEN-FEM,Telangana,SVS Med Coll Mehboobnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,760
2,35497,Tel Govt-NS LOC,BCA-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,EMERGENCY MEDICINE,700000,Info not available,2000000,1,650
2,35694,Tel Govt-NS LOC,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,PATHOLOGY,10000, 50686,2000000,1,1150
2,35838,Tel Govt-NS LOC,BCA-GEN,Telangana,Mahavir Inst of MS Vikarabad,GENERAL SURGERY,700000,Info not available,2000000,1,700
2,35938,Tel Govt-NS LOC,SC-GEN,Telangana,Mamata Med Coll Khammam,PAEDIATRICS,750000,Info not available,2000000,1,1080
2,36185,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
2,36348,Tel Govt-NS LOC,BCD-GEN,Telangana,Surabhi InstituteofMSSiddipet,ANAESTHESIOLOGY,775000,Info not available,2000000,1,-
2,36470,Tel Govt-NS LOC,BCB-FEM,Telangana,CAIMS Karimnagar,ANAESTHESIOLOGY,775000,Info not available,2000000,1,1000
2,36573,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,DCMS Hyderabad,GENERAL SURGERY,775000,Info not available,2000000,1,1400
2,36606,Tel Govt-NS LOC,BCB-FEM,Telangana,RVM IMSRC Siddipet,ANAESTHESIOLOGY,700000,Info not available,2000000,1,1110
2,36689,Tel Govt-NS LOC,BCB-GEN,Telangana,MNR Med Coll Sangareddy,ANAESTHESIOLOGY,700000,Info not available,2000000,1,760
2,36692,Tel Govt-NS LOC,SC-GEN,Telangana,Kakatiya Med Coll Warangal,ENT,10000, 50686,2000000,1,1150
2,36741,Tel Govt-Serv LOC,OPEN-GEN,Telangana,ESIC Med CollSanath Nagar,RADIO DIAGNOSIS, 250000,107800,1000000,2,690
2,36901,Tel Govt-NS LOC,BCA-GEN,Telangana,Kamineni IMS Narketpally,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
2,36949,Tel Govt-NS LOC,BCA-FEM,Telangana,Malla Reddy IMS Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,940
2,37020,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,OPHTHALMOLOGY,775000,Info not available,2000000,1,1400
2,37221,Tel Govt-NS LOC,BCA-FEM,Telangana,Malla Reddy(Women) Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,1050
2,37307,Tel Govt-NS LOC,SC-FEM,Telangana,Kamineni IMS Narketpally,OBG,750000,Info not available,2000000,1,1060
2,37621,Tel Govt-NS LOC,BCA-GEN,Telangana,Dr Patnam MRInstofMSChevella,ANAESTHESIOLOGY,700000,Info not available,2000000,1,-
2,37638,Tel Govt-NS UNR,OPEN-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,IHBT,700000,Info not available,2000000,1,650
2,37644,Tel Govt-NS LOC,SC-GEN,Telangana,Surabhi InstituteofMSSiddipet,PAEDIATRICS,775000,Info not available,2000000,1,-
2,37752,Tel Govt-NS LOC,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,940
2,37761,Tel Govt-NS LOC,OPEN-GEN,Telangana,NIMS Hyderabad,MICROBIOLOGY,72000, 99969,5000000,1,1498
2,38024,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,Shadan IMSRC Peerancheru,ANAESTHESIOLOGY,750000,Info not available,2000000,1,800
2,38044,Tel Govt-NS LOC,SC-GEN,Telangana,Apollo IMSR Hyderabad,GENERAL SURGERY,750000,Info not available,2000000,1,570
2,38082,Tel Govt-NS LOC,BCD-FEM,Telangana,Mamata Med Coll Khammam,ORTHOPAEDICS,750000,Info not available,2000000,1,1080
2,38122,Tel Govt-NS LOC,SC-FEM,Telangana,Kakatiya Med Coll Warangal,ANAESTHESIOLOGY,10000, 50686,2000000,1,1150
2,38158,Tel Govt-NS LOC,BCE-GEN,Telangana,Govt Med Coll Nizamabad,PATHOLOGY,10000, 50686,2000000,1,500
2,38186,Tel Govt-NS UNR,SC-GEN,Telangana,Rajiv Gandhi IMS Adilabad,OPHTHALMOLOGY,10000, 50686,2000000,1,Info Not Available
2,38212,Tel Govt-NS LOC,SC-FEM,Telangana,RVM IMSRC Siddipet,OBG,700000,Info not available,2000000,1,1110
2,38258,Tel Govt-NS UNR,SC-FEM,Telangana,Mamata Med Coll Khammam,TBRD,750000,Info not available,2000000,1,1080
2,38301,Tel Govt-NS LOC,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,940
2,38343,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,TBRD,10000, 50686,2000000,1,4800
2,38681,Tel Govt-NS LOC,BCC-GEN,Telangana,Bhaskar Med Coll Yenkapally,ORTHOPAEDICS,750000,Info not available,2000000,1,850
2,38785,Tel Govt-NS LOC,ST-FEM,Telangana,Prathima IMS Karimnagar,DERMATOLOGY,750000,Info not available,2000000,1,1060
2,38972,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,Shadan IMSRC Peerancheru,OPHTHALMOLOGY,750000,Info not available,2000000,1,800
2,39345,Tel Govt-NS LOC,SC-FEM,Telangana,Osmania Med Coll Hyderabad,ENT,10000, 50686,2000000,1,4800
2,39437,Tel Govt-NS UNR,SC-FEM,Telangana,Mediciti IMS Ghanpur,GENERAL SURGERY,700000,Info not available,2000000,1,720
2,39525,Tel Govt-NS LOC,OPEN-FEM,Telangana,Mediciti IMS Ghanpur,ORTHOPAEDICS,700000,Info not available,2000000,1,720
2,39598,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,ORTHOPAEDICS,750000,Info not available,2000000,1,800
2,39763,Tel Govt-NS LOC,ST-GEN,Telangana,NIMS Hyderabad,ANAESTHESIOLOGY,72000, 99969,5000000,1,1498
2,39804,Tel Govt-NS LOC,SC-GEN,Telangana,RVM IMSRC Siddipet,ORTHOPAEDICS,700000,Info not available,2000000,1,1110
2,39805,Tel Govt-NS UNR,SC-GEN,Telangana,Bhaskar Med Coll Yenkapally,ENT,750000,Info not available,2000000,1,850
2,39833,Tel Govt-NS LOC,BCE-FEM,Telangana,MNR Med Coll Sangareddy,PSYCHIATRY,700000,Info not available,2000000,1,760
2,39901,Tel Govt-NS LOC,OPEN-FEM,Telangana,Gandhi Med Coll Secunderabad,MICROBIOLOGY,10000, 50686,2000000,1,1200
2,39905,Tel Govt-NS LOC,BCA-GEN,Telangana,Malla Reddy IMS Hyderabad,OPHTHALMOLOGY,700000,Info not available,2000000,1,940
2,40002,Tel Govt-NS LOC,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,PSYCHIATRY,10000, 50686,2000000,1,4800
2,40361,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PSYCHIATRY,10000, 50686,2000000,1,4800
2,40463,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,DrVRK Womens MedCollAziznagar,ORTHOPAEDICS,700000,Info not available,2000000,1,500
2,40786,Tel Govt-NS LOC,ST-GEN,Telangana,Bhaskar Med Coll Yenkapally,RADIO DIAGNOSIS,750000,Info not available,2000000,1,850
2,40802,Tel Govt-NS LOC,SC-GEN,Telangana,Dr Patnam MRInstofMSChevella,OBG,-,-,-,-,-
2,40825,Tel Govt-NS LOC,OPEN-GEN,Telangana,Rajiv Gandhi IMS Adilabad,PATHOLOGY,10000, 50686,2000000,1,Info Not Available
2,40881,Tel Govt-NS LOC,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,MICROBIOLOGY,10000, 50686,2000000,1,4800
2,40921,Tel Govt-NS LOC,BCA-GEN,Telangana,Gandhi Med Coll Secunderabad,PATHOLOGY,10000, 50686,2000000,1,1200
2,40945,Tel Govt-NS LOC,ST-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,RADIO DIAGNOSIS,700000,Info not available,2000000,1,650
2,41024,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,MICROBIOLOGY,10000, 50686,2000000,1,4800
2,41101,Tel Govt-NS LOC,ST-FEM,Telangana,Kamineni IMS Narketpally,RADIO DIAGNOSIS,750000,Info not available,2000000,1,1060
2,41164,Tel Govt-NS LOC,OPEN-FEM,Telangana,Prathima IMS Karimnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
2,41398,Tel Govt-NS LOC,MIN-FEM-MSM,Telangana,DCMS Hyderabad,ANAESTHESIOLOGY,775000,Info not available,2000000,1,1400
2,41750,Tel Govt-NS UNR,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,SPM,10000, 50686,2000000,1,1150
2,41794,Tel Govt-NS UNR,ST-GEN,Telangana,Mediciti IMS Ghanpur,RADIO DIAGNOSIS,700000,Info not available,2000000,1,720
2,41922,Tel Govt-NS LOC,SC-FEM,Telangana,Kakatiya Med Coll Warangal,OPHTHALMOLOGY,10000, 50686,2000000,1,1150
2,42021,Tel Govt-NS LOC,BCC-GEN,Telangana,NIMS Hyderabad,PATHOLOGY,72000, 99969,5000000,1,1498
2,42053,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,ORTHOPAEDICS,10000, 50686,2000000,1,4800
2,42162,Tel Govt-NS LOC,BCE-GEN,Telangana,Malla Reddy IMS Hyderabad,ENT,700000,Info not available,2000000,1,940
2,42785,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
2,42845,Tel Govt-NS LOC,BCA-FEM,Telangana,Kamineni IMS Narketpally,OPHTHALMOLOGY,750000,Info not available,2000000,1,1060
2,42877,Tel Govt-NS LOC,BCB-FEM,Telangana,Malla Reddy(Women) Hyderabad,ORTHOPAEDICS,700000,Info not available,2000000,1,1050
2,42928,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,SPM,430000,Info not available,2000000,1,650
2,42955,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PATHOLOGY,10000, 50686,2000000,1,4800
2,43002,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,PATHOLOGY,430000,Info not available,2000000,1,650
2,43359,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PATHOLOGY,10000, 50686,2000000,1,4800
2,43806,Tel Govt-NS LOC,SC-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,650
2,43938,Tel Govt-NS LOC,SC-GEN,Telangana,MNR Med Coll Sangareddy,GENERAL SURGERY,700000,Info not available,2000000,1,760
2,44233,Tel Govt-NS LOC,BCE-GEN,Telangana,ESIC Med CollSanath Nagar,PMR, 250000,107800,1000000,2,690
2,44390,Tel Govt-NS LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,MICROBIOLOGY,10000, 50686,2000000,1,1200
2,44444,Tel Govt-NS UNR,SC-FEM,Telangana,Mediciti IMS Ghanpur,ANAESTHESIOLOGY,700000,Info not available,2000000,1,720
2,44559,Tel Govt-NS LOC,SC-FEM,Telangana,Gandhi Med Coll Secunderabad,ORTHOPAEDICS,10000, 50686,2000000,1,1200
